Class,Previous qualification (grade),Gender,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Region,School Type,Age,Caste,Target
5,120,1,0,0,Melaj,Private,12,SC,Dropout
5,148,1,0,0,Bamroli,Government,12,GEN,Dropout
5,135,1,0,0,Bamroli,Government,13,ST,Dropout
5,126,1,12.4,13,Dadhana,Government,13,SC,Dropout
5,133.1,1,0,0,Karsanpura,Private,13,GEN,Dropout
5,140,1,0,0,Bamroli,Private,13,SC,Dropout
5,130,1,0,0,Solgam,Government,13,GEN,Dropout
5,160,1,0,0,Kolat,Private,13,ST,Dropout
5,120,1,12,11,Karsanpura,Government,13,OBC,Dropout
5,116,1,0,0,Bamroli,Private,13,OBC,Dropout
5,120,1,13,14,Ratanpura,Private,13,GEN,Dropout
5,115,1,12.5,13.57142857,Solgam,Private,13,GEN,Dropout
5,126,1,11,11.5,Bamroli,Government,13,GEN,Dropout
5,138.7,1,12,11,Bamroli,Private,13,OBC,Dropout
5,132,0,0,0,Karsanpura,Private,13,GEN,Dropout
5,130,1,0,0,Karsanpura,Private,13,GEN,Dropout
5,136,1,0,12,Abasna,Government,13,GEN,Dropout
5,111,1,11.6,14.2,Bamroli,Private,13,SC,Dropout
5,130,1,10,0,Solgam,Government,13,ST,Dropout
5,150,1,16.5,17.71428571,Kolat,Government,13,GEN,Dropout
5,160,1,16,16,Solgam,Private,13,ST,Dropout
5,130,1,0,0,Dadhana,Government,13,SC,Dropout
5,125,1,15.8,14.57142857,Dadhana,Government,13,SC,Dropout
5,132,1,12,10.5,Karsanpura,Private,13,GEN,Dropout
5,130,1,10,11,Karsanpura,Private,13,GEN,Dropout
5,131,1,12.6,12.5,Solgam,Government,13,GEN,Dropout
5,133.1,1,0,0,Karsanpura,Government,13,OBC,Dropout
5,137,1,12,10.66666667,Dadhana,Government,13,SC,Dropout
5,131,1,0,11.5,Solgam,Government,14,GEN,Dropout
5,122,1,0,0,Kolat,Private,14,SC,Dropout
5,130,1,12,12,Sadra,Private,14,GEN,Dropout
5,129,1,0,14,Bamroli,Government,14,GEN,Dropout
5,110,0,0,0,Sadra,Government,14,SC,Dropout
5,140,1,0,0,Melaj,Government,14,OBC,Dropout
5,140,1,0,0,Bamroli,Government,14,ST,Dropout
5,138,1,14.6,15.2,Solgam,Private,14,GEN,Dropout
5,116,1,10,13.66666667,Solgam,Government,14,GEN,Dropout
5,132,1,0,0,Ratanpura,Private,14,OBC,Dropout
5,120,0,11.66666667,12,Melaj,Private,14,GEN,Dropout
5,129,0,13,12.9,Jetapur,Government,14,GEN,Dropout
5,133.1,0,12,0,Solgam,Government,14,GEN,Dropout
5,126,0,13.5,14.25,Bamroli,Private,14,SC,Dropout
5,140,0,11.55555556,13.2,Solgam,Government,14,ST,Dropout
5,150,0,11,0,Dadhana,Private,14,GEN,Dropout
5,120,0,11.6,11,Bamroli,Government,14,OBC,Dropout
5,130,0,11.5,11,Kolat,Private,14,SC,Dropout
5,150,0,13,14,Karsanpura,Government,14,OBC,Dropout
5,154,1,13.625,11.75,Melaj,Private,14,GEN,Dropout
5,140,0,0,0,Jetapur,Government,14,GEN,Dropout
5,123,0,0,0,Jetapur,Government,14,SC,Dropout
5,133.1,1,0,0,Sadra,Government,14,SC,Dropout
5,133.1,1,0,0,Dadhana,Government,14,OBC,Dropout
5,130,1,0,0,Solgam,Government,14,GEN,Dropout
5,140,1,0,0,Melaj,Government,14,OBC,Dropout
5,130,1,12,10,Melaj,Private,14,GEN,Dropout
5,150,1,0,0,Jetapur,Government,14,GEN,Dropout
5,133.1,1,0,0,Ratanpura,Government,14,GEN,Dropout
5,127,0,0,0,Melaj,Private,14,GEN,Dropout
5,122,0,0,0,Solgam,Government,14,GEN,Dropout
5,140,0,0,0,Solgam,Government,14,GEN,Dropout
5,150,1,11,11.66666667,Kolat,Private,14,SC,Dropout
5,133.1,0,0,10,Melaj,Private,14,GEN,Dropout
5,144,0,0,12,Sadra,Private,14,GEN,Dropout
5,120,0,11.5,11,Jetapur,Private,14,GEN,Dropout
5,120,1,10.5,0,Dadhana,Government,14,OBC,Dropout
5,120,1,0,0,Sadra,Government,14,SC,Dropout
5,114,0,12.57142857,12.83333333,Bamroli,Private,14,GEN,Dropout
5,132,1,12,12.16666667,Dadhana,Government,14,OBC,Dropout
5,110,1,10.75,10.5,Solgam,Private,14,GEN,Dropout
5,133.1,1,0,0,Bamroli,Private,14,GEN,Dropout
5,133.1,0,0,0,Melaj,Private,14,GEN,Dropout
5,130,0,13.28571429,12,Solgam,Government,14,SC,Dropout
5,136,1,13,12,Dadhana,Private,14,SC,Dropout
5,146,1,13.6,12.66666667,Jetapur,Private,14,ST,Dropout
5,121,1,13.71428571,13.33333333,Solgam,Government,14,ST,Dropout
5,156,1,11.83333333,11.5,Bamroli,Government,14,OBC,Dropout
5,150,0,12.66666667,0,Karsanpura,Government,14,OBC,Dropout
5,125,1,10.5,0,Melaj,Private,14,GEN,Dropout
5,138,1,11.6,13,Jetapur,Private,14,OBC,Dropout
5,140,1,0,0,Dadhana,Private,15,ST,Dropout
5,152,0,13.5,0,Abasna,Government,15,ST,Dropout
5,120,0,11.5,12,Sadra,Private,15,GEN,Dropout
5,157,0,15,15.16666667,Dadhana,Government,15,SC,Dropout
5,140,1,13,0,Melaj,Government,15,SC,Dropout
5,152,1,15.4,15.6,Sadra,Government,15,SC,Dropout
5,120,1,0,0,Dadhana,Private,15,ST,Dropout
5,133.1,1,18,13.33333333,Jetapur,Government,15,GEN,Dropout
5,133.1,1,11.57142857,0,Jetapur,Government,15,OBC,Dropout
5,148,1,11.6,13,Bamroli,Government,15,SC,Dropout
5,144,0,10.85714286,11,Sadra,Private,15,GEN,Dropout
5,120,0,0,0,Dadhana,Government,15,GEN,Dropout
5,117,0,11.33333333,13.75,Melaj,Government,15,GEN,Dropout
5,132,0,13,0,Jetapur,Private,15,ST,Dropout
5,137,0,14.4,14.6,Melaj,Government,15,SC,Dropout
5,160,0,14.66666667,13,Dadhana,Government,15,ST,Dropout
5,110,0,0,0,Kolat,Private,15,GEN,Dropout
5,133.1,1,13.14285714,12.66666667,Ratanpura,Government,15,ST,Dropout
5,133.1,1,0,0,Dadhana,Government,15,GEN,Dropout
5,133.1,0,0,0,Abasna,Government,15,OBC,Dropout
5,130,0,12.33333333,13,Bamroli,Government,15,SC,Dropout
5,150,1,0,10,Sadra,Private,15,ST,Dropout
5,150,1,12.5,12.33333333,Karsanpura,Government,15,SC,Dropout
5,133.1,1,0,0,Karsanpura,Government,15,OBC,Dropout
5,133.1,1,0,0,Solgam,Private,15,SC,Dropout
5,140,1,11.5,11.5,Dadhana,Government,15,OBC,Dropout
5,140,0,0,0,Ratanpura,Government,15,OBC,Dropout
5,130,1,11,10.66666667,Bamroli,Government,15,SC,Dropout
5,130,1,11.75,13.5,Dadhana,Government,15,SC,Dropout
5,133.1,1,0,0,Karsanpura,Government,15,OBC,Dropout
5,106,0,12,11,Abasna,Private,15,OBC,Dropout
5,110,1,0,0,Jetapur,Government,15,GEN,Dropout
5,164,0,0,0,Bamroli,Government,15,GEN,Dropout
5,160,0,12,14.66666667,Bamroli,Government,15,GEN,Dropout
5,160,0,13,12.5,Ratanpura,Private,15,ST,Dropout
5,133.1,1,11,10.5,Abasna,Private,15,OBC,Dropout
5,150,1,12.5,13.33333333,Abasna,Government,15,SC,Dropout
5,140,0,10,12,Ratanpura,Government,15,ST,Dropout
5,125,1,11.2,10.75,Abasna,Government,15,GEN,Dropout
5,120,1,10.33333333,10.85714286,Solgam,Private,15,GEN,Dropout
5,132,0,10,10.57142857,Solgam,Private,15,SC,Dropout
5,140,0,0,0,Bamroli,Private,15,GEN,Dropout
5,133.1,0,12,15,Melaj,Government,15,ST,Dropout
5,120,0,0,0,Jetapur,Government,15,GEN,Dropout
5,121,0,10,13,Abasna,Government,15,GEN,Dropout
5,135,0,10.5,0,Bamroli,Private,15,GEN,Dropout
5,130,0,0,0,Ratanpura,Government,15,ST,Dropout
5,96,0,10.66666667,0,Dadhana,Government,15,OBC,Dropout
5,125,0,0,0,Melaj,Government,15,OBC,Dropout
5,110,1,0,0,Sadra,Government,15,GEN,Dropout
5,133.1,1,0,0,Dadhana,Government,15,OBC,Dropout
5,130,1,0,12,Melaj,Government,15,GEN,Dropout
5,116,0,10.75,10,Abasna,Government,15,GEN,Dropout
6,133.1,1,0,0,Solgam,Private,15,GEN,Dropout
6,143,1,13.33333333,13.5,Karsanpura,Government,15,ST,Dropout
6,133.1,1,14,13.66666667,Solgam,Government,15,SC,Dropout
6,108,0,0,0,Jetapur,Government,15,OBC,Dropout
6,133.1,1,0,0,Melaj,Government,15,GEN,Dropout
6,114,0,10,14,Karsanpura,Private,15,OBC,Dropout
6,121,0,10,0,Jetapur,Government,15,GEN,Dropout
6,140,0,11,11.5,Ratanpura,Government,15,SC,Dropout
6,140,1,0,0,Solgam,Private,15,ST,Dropout
6,133.1,1,10,0,Sadra,Private,15,GEN,Dropout
6,128,1,10,16,Abasna,Government,15,OBC,Dropout
6,138,0,11,0,Sadra,Private,15,OBC,Dropout
6,130,0,11.75,11.14285714,Jetapur,Government,15,GEN,Dropout
6,140,0,10,11,Abasna,Government,15,OBC,Dropout
6,150,0,10.66666667,14.8,Jetapur,Government,15,GEN,Dropout
6,151,0,10,12,Dadhana,Government,15,GEN,Dropout
6,133.1,0,12.5,11.8,Dadhana,Government,15,GEN,Dropout
6,123,1,12.33333333,0,Ratanpura,Private,15,GEN,Dropout
6,140,1,10,11,Jetapur,Government,15,GEN,Dropout
6,130,1,0,0,Ratanpura,Private,15,GEN,Dropout
6,133.1,1,13,14,Melaj,Government,15,OBC,Dropout
6,120,1,0,0,Kolat,Government,15,OBC,Dropout
6,119,1,0,0,Bamroli,Government,15,SC,Dropout
6,133.1,1,0,0,Ratanpura,Private,15,GEN,Dropout
6,129,0,11.66666667,10.8,Ratanpura,Government,15,SC,Dropout
6,160,1,10.66666667,12.5,Solgam,Government,15,GEN,Dropout
6,118,1,11,11.42857143,Bamroli,Government,15,GEN,Dropout
6,140,0,0,0,Sadra,Private,15,OBC,Dropout
6,146,1,0,0,Jetapur,Private,15,GEN,Dropout
6,133.1,1,0,0,Dadhana,Private,15,SC,Dropout
6,133.1,0,10.66666667,12.28571429,Karsanpura,Private,15,GEN,Dropout
6,130,1,10.5,0,Karsanpura,Government,15,OBC,Dropout
6,137,1,10,10,Melaj,Private,15,GEN,Dropout
6,118,1,10,12.33333333,Kolat,Government,15,OBC,Dropout
6,116,0,13,11.5,Bamroli,Government,15,SC,Dropout
6,136,1,11,10,Dadhana,Private,15,GEN,Dropout
6,132,1,0,0,Bamroli,Government,15,GEN,Dropout
6,129,1,11.6,11,Ratanpura,Government,15,GEN,Dropout
6,151,1,10,0,Ratanpura,Government,15,ST,Dropout
6,123,1,0,11.5,Abasna,Private,15,ST,Dropout
6,108,1,0,0,Abasna,Government,15,GEN,Dropout
6,133.1,1,0,0,Kolat,Government,15,GEN,Dropout
6,131,1,13.66666667,11.33333333,Kolat,Private,15,ST,Dropout
6,126,1,0,10,Karsanpura,Private,15,OBC,Dropout
6,133.1,1,0,0,Melaj,Private,15,GEN,Dropout
6,150,1,12.75,0,Sadra,Government,15,SC,Dropout
6,120,1,0,0,Sadra,Private,15,ST,Dropout
6,132,1,10.8,12.5,Sadra,Government,15,SC,Dropout
6,124,1,12,11,Karsanpura,Government,15,GEN,Dropout
6,133.1,1,0,0,Karsanpura,Private,15,ST,Dropout
6,133.1,1,0,0,Kolat,Private,15,OBC,Dropout
6,120,1,0,0,Sadra,Government,15,GEN,Dropout
6,140,1,10.66666667,11.33333333,Jetapur,Government,15,OBC,Dropout
6,147,1,0,0,Jetapur,Private,15,GEN,Dropout
6,120,0,14,0,Kolat,Government,15,SC,Dropout
6,133.1,1,0,0,Sadra,Government,15,GEN,Dropout
6,133.1,1,10.75,11,Jetapur,Private,15,OBC,Dropout
6,143,1,10.66666667,14,Sadra,Government,15,OBC,Dropout
6,136,1,0,0,Kolat,Government,15,ST,Dropout
6,130,0,11.5,0,Ratanpura,Government,15,GEN,Dropout
6,133,0,10,12,Jetapur,Government,15,ST,Dropout
6,120,1,10,10,Melaj,Private,15,ST,Dropout
6,115,1,12.5,11,Sadra,Government,15,OBC,Dropout
6,100,0,12.46153846,11.1,Kolat,Private,15,OBC,Dropout
6,133.1,0,0,0,Ratanpura,Private,15,GEN,Dropout
6,120,1,11.75,12.22222222,Jetapur,Government,15,OBC,Dropout
6,130,0,11,0,Solgam,Government,15,GEN,Dropout
6,127,0,10.33333333,10,Kolat,Government,15,GEN,Dropout
6,145,1,10,0,Kolat,Private,15,SC,Dropout
6,133.1,0,13,12.25,Karsanpura,Government,15,GEN,Dropout
6,127,0,10,13,Abasna,Government,15,SC,Dropout
6,142,1,0,0,Jetapur,Government,15,SC,Dropout
6,135,1,10.5,0,Dadhana,Government,15,OBC,Dropout
6,133.1,1,0,0,Abasna,Government,15,GEN,Dropout
6,150,0,0,0,Jetapur,Government,15,GEN,Dropout
6,130,0,0,0,Abasna,Government,15,OBC,Dropout
6,133.1,0,11.61538462,12.54545455,Bamroli,Private,15,GEN,Dropout
6,130,0,0,0,Dadhana,Government,15,SC,Dropout
6,160,0,12.33333333,0,Dadhana,Government,15,OBC,Dropout
6,140,0,0,0,Abasna,Private,15,SC,Dropout
6,117,0,10,10,Jetapur,Government,15,SC,Dropout
6,130,0,0,0,Kolat,Government,15,GEN,Dropout
6,133.1,0,11.35714286,12.84615385,Ratanpura,Private,15,GEN,Dropout
6,122,1,12.6,13.6,Dadhana,Private,15,SC,Dropout
6,127,1,0,0,Jetapur,Private,15,GEN,Dropout
6,133.1,1,0,0,Solgam,Government,15,OBC,Dropout
6,120,1,13,11.66666667,Sadra,Government,15,GEN,Dropout
6,133.1,0,15.09090909,14.5,Ratanpura,Private,15,GEN,Dropout
6,130,1,0,0,Sadra,Government,15,GEN,Dropout
6,160,1,11,11.5,Sadra,Government,15,GEN,Dropout
6,133.1,1,10.81818182,11.63636364,Solgam,Private,15,GEN,Dropout
6,132,1,12,0,Jetapur,Private,15,GEN,Dropout
6,125,1,0,0,Bamroli,Government,15,GEN,Dropout
6,148,1,13.4,13.25,Karsanpura,Government,15,ST,Dropout
6,120,1,10.75,10.33333333,Solgam,Private,15,GEN,Dropout
6,122,1,10.5,0,Jetapur,Government,15,SC,Dropout
6,129,1,11.2,11.25,Dadhana,Government,15,SC,Dropout
6,135,0,10.75,10,Solgam,Government,15,OBC,Dropout
6,137,1,10,11.33333333,Karsanpura,Private,15,SC,Dropout
6,115,1,10,10,Melaj,Government,15,SC,Dropout
6,131,1,10,11,Kolat,Government,15,ST,Dropout
6,140,0,10.66666667,10.66666667,Bamroli,Government,15,GEN,Dropout
6,180,0,0,0,Solgam,Government,15,OBC,Dropout
6,150,0,0,0,Solgam,Government,15,GEN,Dropout
6,130,0,0,0,Karsanpura,Government,15,ST,Dropout
6,122,0,11.5,0,Kolat,Government,15,ST,Dropout
6,112,0,10,0,Solgam,Private,15,OBC,Dropout
6,133.1,1,13,0,Ratanpura,Government,15,SC,Dropout
6,140,1,10.75,10.57142857,Solgam,Private,15,GEN,Dropout
6,100,1,11,0,Bamroli,Private,15,ST,Dropout
6,120,1,10,10,Karsanpura,Government,15,SC,Dropout
6,130,1,10.76923077,11.83333333,Bamroli,Private,15,ST,Dropout
6,148,1,13.75,0,Ratanpura,Private,15,GEN,Dropout
6,133,1,11,10.5,Abasna,Government,15,GEN,Dropout
6,135,1,0,0,Jetapur,Government,15,GEN,Dropout
6,133.1,0,0,0,Karsanpura,Government,15,OBC,Dropout
6,133,0,11,10,Solgam,Government,15,GEN,Dropout
6,120,0,11.92307692,12.5,Dadhana,Government,15,GEN,Dropout
6,138,0,11.4,13.5,Melaj,Private,15,ST,Dropout
6,122,0,0,0,Kolat,Government,15,ST,Dropout
6,125,0,12,11.33333333,Abasna,Government,15,SC,Dropout
6,124,0,11.83333333,13,Dadhana,Government,15,SC,Dropout
6,143,0,0,0,Jetapur,Government,15,GEN,Dropout
6,140,0,0,0,Bamroli,Private,15,OBC,Dropout
6,133.1,0,0,0,Karsanpura,Government,15,GEN,Dropout
6,117,0,0,0,Melaj,Government,15,GEN,Dropout
6,115,0,0,0,Ratanpura,Private,15,GEN,Dropout
6,133.1,0,0,0,Solgam,Government,15,GEN,Dropout
6,127,1,12.66666667,13.83333333,Dadhana,Private,15,ST,Dropout
6,131,0,11.75,12.25,Abasna,Government,15,GEN,Dropout
6,133.1,0,0,0,Abasna,Government,15,OBC,Dropout
6,127,1,12,10,Melaj,Government,15,OBC,Dropout
6,136,0,16.5,17.42857143,Kolat,Private,15,SC,Dropout
6,125,0,0,0,Karsanpura,Private,15,GEN,Dropout
6,130,0,13.57142857,13.25,Karsanpura,Government,15,GEN,Dropout
6,140,0,13,0,Sadra,Government,15,GEN,Dropout
6,117,0,0,0,Bamroli,Government,15,ST,Dropout
6,141,1,0,0,Solgam,Government,15,GEN,Dropout
6,136,1,12,11.8,Kolat,Government,15,ST,Dropout
6,133.1,1,0,0,Dadhana,Government,15,ST,Dropout
6,133.1,0,10.6,11.71428571,Kolat,Government,15,GEN,Dropout
6,157,0,13.83333333,0,Bamroli,Government,15,GEN,Dropout
6,118,0,11.28571429,0,Solgam,Private,15,SC,Dropout
6,103,0,0,0,Abasna,Government,15,ST,Dropout
6,140,1,11.57142857,13,Melaj,Private,15,OBC,Dropout
6,140,1,12.33333333,14,Kolat,Government,15,ST,Dropout
6,130,1,12.25,0,Abasna,Private,15,ST,Dropout
6,110,1,0,0,Abasna,Government,15,GEN,Dropout
6,129,1,0,0,Solgam,Government,15,ST,Dropout
6,133.1,0,10,15,Sadra,Government,15,GEN,Dropout
6,133.1,0,11.66666667,0,Sadra,Government,15,GEN,Dropout
6,152,0,10.5,13,Melaj,Private,15,GEN,Dropout
6,133.1,0,11.33333333,12.4,Kolat,Government,15,GEN,Dropout
6,130,1,11.6,12,Kolat,Government,15,ST,Dropout
6,170,1,0,0,Dadhana,Government,15,GEN,Dropout
6,135,1,11.5,11,Kolat,Government,15,GEN,Dropout
6,125,1,14,0,Ratanpura,Private,15,GEN,Dropout
6,170,0,11,11,Melaj,Private,15,GEN,Dropout
6,133,0,11.5,13,Sadra,Government,15,SC,Dropout
6,137,0,12.66666667,11.5,Sadra,Private,15,SC,Dropout
6,133.1,1,0,0,Jetapur,Private,15,GEN,Dropout
6,133,0,13.6,11.8,Sadra,Government,15,SC,Dropout
6,135,0,0,0,Abasna,Private,15,ST,Dropout
6,124,0,0,0,Bamroli,Government,15,SC,Dropout
6,120,1,12.33333333,12.75,Melaj,Government,15,GEN,Dropout
6,130,0,0,0,Ratanpura,Government,15,ST,Dropout
6,116,1,11,0,Karsanpura,Government,15,GEN,Dropout
6,140,1,13.33333333,12.5,Solgam,Government,15,GEN,Dropout
6,117,1,11.5,11,Dadhana,Government,15,GEN,Dropout
6,160,1,0,0,Melaj,Government,15,GEN,Dropout
6,116,1,0,0,Bamroli,Government,15,SC,Dropout
6,133.1,1,11,0,Kolat,Private,15,GEN,Dropout
6,120,0,11.71428571,10.66666667,Solgam,Private,15,SC,Dropout
6,147,0,0,0,Melaj,Government,15,GEN,Dropout
6,130,0,0,0,Dadhana,Private,15,GEN,Dropout
6,133.1,0,0,0,Sadra,Private,15,ST,Dropout
6,123,0,11.8,11.5,Sadra,Government,15,GEN,Dropout
6,111,0,11,11.5,Bamroli,Government,15,SC,Dropout
6,133.1,0,0,0,Ratanpura,Private,15,OBC,Dropout
6,147,0,12.71428571,11,Jetapur,Government,15,GEN,Dropout
6,134,0,11.83333333,13.2,Karsanpura,Government,15,OBC,Dropout
6,145,0,11,10.5,Abasna,Private,15,OBC,Dropout
6,122,0,0,0,Bamroli,Government,15,GEN,Dropout
6,119,1,0,0,Sadra,Private,15,OBC,Dropout
6,130,0,0,0,Ratanpura,Government,15,ST,Dropout
6,118,1,11.66666667,12,Jetapur,Government,15,SC,Dropout
6,106,1,10.5,11,Solgam,Government,15,OBC,Dropout
6,133.1,0,11,11,Solgam,Private,15,SC,Dropout
6,132,0,0,0,Melaj,Private,15,SC,Dropout
6,113,0,11.2,11.66666667,Jetapur,Government,15,GEN,Dropout
6,125,0,11.75,13.16666667,Bamroli,Government,15,GEN,Dropout
6,143,0,0,0,Solgam,Government,15,ST,Dropout
6,133.1,0,13.71428571,12.8,Jetapur,Private,15,GEN,Dropout
6,115,0,11.25,12.5,Jetapur,Private,15,OBC,Dropout
6,133.1,0,0,0,Karsanpura,Private,15,SC,Dropout
6,117,0,12.6,11.5,Solgam,Private,15,ST,Dropout
6,127,0,11,0,Jetapur,Government,15,GEN,Dropout
6,133.1,0,0,0,Melaj,Private,15,GEN,Dropout
6,130,1,10,11.33333333,Jetapur,Government,15,SC,Dropout
6,136,0,11.66666667,11,Ratanpura,Private,15,GEN,Dropout
6,158,0,12.5,14,Solgam,Private,15,GEN,Dropout
6,122,0,0,0,Abasna,Government,15,GEN,Dropout
6,145,0,12.16666667,11.66666667,Bamroli,Private,15,GEN,Dropout
6,123,0,11.66666667,10,Bamroli,Private,15,GEN,Dropout
6,130,1,11,11.25,Ratanpura,Government,15,ST,Dropout
6,121,1,0,0,Dadhana,Government,15,GEN,Dropout
6,120,1,0,0,Jetapur,Government,15,GEN,Dropout
6,130,0,12,11,Ratanpura,Government,15,GEN,Dropout
6,137,0,10,0,Solgam,Government,15,GEN,Dropout
6,133.1,1,0,0,Jetapur,Government,15,ST,Dropout
6,118,0,10.5,11,Melaj,Government,15,OBC,Dropout
6,110,1,0,0,Sadra,Government,15,OBC,Dropout
6,127,1,0,0,Ratanpura,Government,15,OBC,Dropout
6,100,0,0,0,Solgam,Government,15,GEN,Dropout
6,119,1,10.5,12,Melaj,Government,15,OBC,Dropout
6,124,0,11.4,11,Sadra,Government,15,ST,Dropout
6,122,0,10.4,0,Kolat,Government,15,GEN,Dropout
6,131,0,0,0,Karsanpura,Private,15,OBC,Dropout
6,114,0,12.33333333,0,Karsanpura,Private,15,GEN,Dropout
6,121,1,10.5,0,Karsanpura,Government,15,ST,Dropout
6,128,0,0,0,Ratanpura,Private,15,SC,Dropout
6,123,0,0,0,Ratanpura,Government,15,OBC,Dropout
6,140,0,0,0,Sadra,Government,15,OBC,Dropout
6,133,0,0,0,Bamroli,Government,15,GEN,Dropout
6,133.1,0,11.28571429,10.33333333,Melaj,Government,15,OBC,Dropout
6,140,0,12.16666667,0,Karsanpura,Government,15,SC,Dropout
6,123,0,12.16666667,11.66666667,Karsanpura,Government,15,ST,Dropout
6,142,0,0,10,Dadhana,Government,15,GEN,Dropout
6,133.1,0,0,0,Solgam,Government,15,SC,Dropout
6,133,0,11,10.33333333,Jetapur,Government,15,GEN,Dropout
6,110,1,10.5,10,Karsanpura,Private,15,OBC,Dropout
6,138.6,1,11.5,11.66666667,Kolat,Private,15,SC,Dropout
6,133.1,1,0,0,Karsanpura,Government,15,GEN,Dropout
6,133.1,1,10,10,Abasna,Government,15,GEN,Dropout
6,133.1,1,13.71428571,14.33333333,Abasna,Government,15,GEN,Dropout
6,178,1,13.5,0,Sadra,Government,15,SC,Dropout
6,133.1,1,11.83333333,10,Solgam,Private,15,ST,Dropout
6,137,1,0,0,Dadhana,Government,15,SC,Dropout
6,113,1,11.5,10.5,Ratanpura,Private,15,SC,Dropout
6,133.1,1,0,0,Sadra,Private,15,OBC,Dropout
6,121,1,0,0,Kolat,Government,15,OBC,Dropout
6,130,1,0,0,Jetapur,Private,15,GEN,Dropout
6,113,1,10,0,Bamroli,Government,15,GEN,Dropout
6,110,0,10.5,10,Sadra,Private,15,OBC,Dropout
6,132,1,10.75,0,Solgam,Government,15,OBC,Dropout
6,120,1,11,0,Ratanpura,Private,15,OBC,Dropout
6,125,1,11,12.2,Karsanpura,Government,15,GEN,Dropout
6,120,1,12,11,Abasna,Government,15,OBC,Dropout
6,133.1,1,0,0,Bamroli,Government,15,SC,Dropout
6,133.1,0,10.83333333,11,Ratanpura,Government,15,GEN,Dropout
6,129,0,10,0,Abasna,Government,15,GEN,Dropout
6,115,0,0,0,Bamroli,Government,15,GEN,Dropout
6,130,0,10,0,Karsanpura,Government,15,SC,Dropout
6,124,0,11.66666667,12.33333333,Abasna,Government,15,GEN,Dropout
6,129,0,13.42857143,11.33333333,Jetapur,Government,15,GEN,Dropout
6,127,0,12.2,12.25,Ratanpura,Private,15,GEN,Dropout
6,110,1,0,0,Ratanpura,Government,15,SC,Dropout
6,140,1,11.2,10,Melaj,Government,15,GEN,Dropout
6,136,0,11.5,10.5,Karsanpura,Private,15,GEN,Dropout
6,110,1,12.16666667,12,Solgam,Government,15,GEN,Dropout
6,124,1,12,13,Karsanpura,Government,15,OBC,Dropout
6,150,0,11,11.33333333,Karsanpura,Private,15,OBC,Dropout
6,133.1,0,11,0,Jetapur,Government,15,GEN,Dropout
6,126,1,0,0,Kolat,Government,15,ST,Dropout
6,136,1,11.5,12.5,Karsanpura,Government,15,GEN,Dropout
6,133.1,1,0,0,Karsanpura,Private,15,SC,Dropout
6,118,1,12.5,10.25,Dadhana,Private,15,OBC,Dropout
6,112,0,0,0,Abasna,Private,15,ST,Dropout
6,100,1,0,0,Abasna,Government,15,GEN,Dropout
6,133.1,1,11.33333333,14.75,Solgam,Government,15,ST,Dropout
6,114,1,0,0,Melaj,Government,15,SC,Dropout
6,134,0,12,11.25,Jetapur,Government,15,GEN,Dropout
6,122,0,11.25,11.33333333,Bamroli,Private,15,GEN,Dropout
6,130,0,11.75,10,Dadhana,Government,15,GEN,Dropout
6,133,1,0,0,Sadra,Government,15,SC,Dropout
6,119,1,10.33333333,11,Jetapur,Government,15,OBC,Dropout
6,125,1,11.66666667,12.5,Sadra,Government,15,ST,Dropout
6,107,0,10,0,Jetapur,Government,15,OBC,Dropout
6,134,0,11.5,11,Solgam,Government,15,SC,Dropout
6,133.1,1,11.9,11,Jetapur,Private,15,SC,Dropout
6,133.1,1,0,0,Jetapur,Private,15,GEN,Dropout
6,115,0,11.96,0,Jetapur,Government,15,OBC,Dropout
6,111,0,13.26666667,12.3,Kolat,Private,15,OBC,Dropout
6,122,0,12.51666667,12.51666667,Ratanpura,Private,15,SC,Dropout
6,138,0,13.2375,13.74285714,Sadra,Government,15,OBC,Dropout
6,148,0,14,0,Jetapur,Private,15,OBC,Dropout
6,123,0,11.95,11.95,Kolat,Government,15,SC,Dropout
6,140,0,14.35,14.58333333,Karsanpura,Government,15,ST,Dropout
6,138,0,13.41428571,13.41428571,Dadhana,Government,15,GEN,Dropout
6,133.1,0,12.74,10.97857143,Abasna,Private,15,OBC,Dropout
6,140,0,0,0,Jetapur,Government,15,GEN,Dropout
6,141,0,0,0,Kolat,Private,15,GEN,Dropout
6,140,0,12.92875,14.0625,Kolat,Private,15,SC,Dropout
6,140,0,0,0,Karsanpura,Government,15,GEN,Dropout
6,130,0,0,0,Karsanpura,Government,15,SC,Dropout
6,148,0,0,0,Abasna,Government,15,GEN,Dropout
6,142,1,14.2,12.4,Ratanpura,Government,15,OBC,Dropout
6,120,1,11.5,0,Dadhana,Government,15,GEN,Dropout
6,140,0,0,0,Abasna,Government,15,SC,Dropout
6,133.1,0,11.5,10.5,Jetapur,Government,15,SC,Dropout
6,133.1,0,10.75,10,Dadhana,Government,15,OBC,Dropout
6,137,0,0,0,Dadhana,Government,15,GEN,Dropout
6,138,0,14.85,15.2,Abasna,Government,15,GEN,Dropout
6,131,0,12.49571429,12.24285714,Jetapur,Government,15,GEN,Dropout
6,124,0,14.90142857,14.90142857,Karsanpura,Government,15,ST,Dropout
6,110,0,13.7,0,Sadra,Government,15,GEN,Dropout
